destinatario,userIp,notificationId,mensaje,latencia_ms,timestamp
Buyer,192.168.2.21,notif-1756614698619-7848,Este es el mensaje de la notificacion,503,1756614699203
Seller,192.168.1.92,notif-1756614698700-7827,Este es el mensaje de la notificacion,511,1756614699246
Buyer,192.168.2.21,notif-1756614698700-7827,Este es el mensaje de la notificacion,511,1756614699246
Seller,192.168.1.62,notif-1756614698762-5518,Este es el mensaje de la notificacion,503,1756614699270
Buyer,192.168.2.9,notif-1756614698762-5518,Este es el mensaje de la notificacion,503,1756614699270
Seller,192.168.1.33,notif-1756614698788-6127,Este es el mensaje de la notificacion,506,1756614699359
Buyer,192.168.2.87,notif-1756614698788-6127,Este es el mensaje de la notificacion,506,1756614699359
Seller,192.168.1.40,notif-1756614698893-4214,Este es el mensaje de la notificacion,507,1756614699417
Buyer,192.168.2.18,notif-1756614698893-4214,Este es el mensaje de la notificacion,507,1756614699417
Seller,192.168.1.47,notif-1756614699120-1629,Este es el mensaje de la notificacion,504,1756614699626
Buyer,192.168.2.6,notif-1756614699120-1629,Este es el mensaje de la notificacion,504,1756614699626
Seller,192.168.1.98,notif-1756614699230-4208,Este es el mensaje de la notificacion,502,1756614699734
Buyer,192.168.2.60,notif-1756614699230-4208,Este es el mensaje de la notificacion,502,1756614699734
Seller,192.168.1.58,notif-1756614699246-266,Este es el mensaje de la notificacion,508,1756614699757
Buyer,192.168.2.62,notif-1756614699246-266,Este es el mensaje de la notificacion,508,1756614699757
Seller,192.168.1.30,notif-1756614699308-1332,Este es el mensaje de la notificacion,501,1756614699810
Buyer,192.168.2.70,notif-1756614699308-1332,Este es el mensaje de la notificacion,501,1756614699810
Seller,192.168.1.15,notif-1756614699333-3656,Este es el mensaje de la notificacion,507,1756614699840
Buyer,192.168.2.14,notif-1756614699333-3656,Este es el mensaje de la notificacion,507,1756614699840
Seller,192.168.1.70,notif-1756614699392-4467,Este es el mensaje de la notificacion,505,1756614699897
Buyer,192.168.2.2,notif-1756614699392-4467,Este es el mensaje de la notificacion,505,1756614699897
Seller,192.168.1.81,notif-1756614699442-3068,Este es el mensaje de la notificacion,505,1756614699948
Buyer,192.168.2.57,notif-1756614699442-3068,Este es el mensaje de la notificacion,505,1756614699948
Seller,192.168.1.67,notif-1756614699659-8856,Este es el mensaje de la notificacion,513,1756614700175
Buyer,192.168.2.44,notif-1756614699659-8856,Este es el mensaje de la notificacion,513,1756614700175
Seller,192.168.1.59,notif-1756614699741-4391,Este es el mensaje de la notificacion,504,1756614700249
Buyer,192.168.2.3,notif-1756614699741-4391,Este es el mensaje de la notificacion,504,1756614700249
Seller,192.168.1.76,notif-1756614699793-3907,Este es el mensaje de la notificacion,506,1756614700301
Buyer,192.168.2.20,notif-1756614699793-3907,Este es el mensaje de la notificacion,506,1756614700301
Seller,192.168.1.70,notif-1756614699793-2535,Este es el mensaje de la notificacion,506,1756614700301
Buyer,192.168.2.14,notif-1756614699793-2535,Este es el mensaje de la notificacion,506,1756614700301
Seller,192.168.1.28,notif-1756614699867-7996,Este es el mensaje de la notificacion,534,1756614700406
Buyer,192.168.2.40,notif-1756614699867-7996,Este es el mensaje de la notificacion,534,1756614700406
Seller,192.168.1.32,notif-1756614699915-6127,Este es el mensaje de la notificacion,528,1756614700443
Buyer,192.168.2.66,notif-1756614699915-6127,Este es el mensaje de la notificacion,528,1756614700443
Seller,192.168.1.7,notif-1756614700006-6191,Este es el mensaje de la notificacion,513,1756614700519
Buyer,192.168.2.70,notif-1756614700006-6191,Este es el mensaje de la notificacion,513,1756614700519
Seller,192.168.1.8,notif-1756614700015-1026,Este es el mensaje de la notificacion,511,1756614700528
Buyer,192.168.2.17,notif-1756614700015-1026,Este es el mensaje de la notificacion,511,1756614700528
Seller,192.168.1.73,notif-1756614700112-6136,Este es el mensaje de la notificacion,505,1756614700618
Buyer,192.168.2.70,notif-1756614700112-6136,Este es el mensaje de la notificacion,505,1756614700618
Seller,192.168.1.19,notif-1756614700112-5339,Este es el mensaje de la notificacion,505,1756614700618
Buyer,192.168.2.16,notif-1756614700112-5339,Este es el mensaje de la notificacion,505,1756614700618
Seller,192.168.1.52,notif-1756614700274-4733,Este es el mensaje de la notificacion,506,1756614700784
Buyer,192.168.2.48,notif-1756614700274-4733,Este es el mensaje de la notificacion,506,1756614700784
Seller,192.168.1.15,notif-1756614700314-5200,Este es el mensaje de la notificacion,504,1756614700820
Buyer,192.168.2.22,notif-1756614700314-5200,Este es el mensaje de la notificacion,504,1756614700820
Seller,192.168.1.59,notif-1756614700463-425,Este es el mensaje de la notificacion,510,1756614700976
Buyer,192.168.2.18,notif-1756614700463-425,Este es el mensaje de la notificacion,510,1756614700976
Seller,192.168.1.20,notif-1756614700642-76,Este es el mensaje de la notificacion,511,1756614701155
Buyer,192.168.2.22,notif-1756614700642-76,Este es el mensaje de la notificacion,511,1756614701155
Seller,192.168.1.13,notif-1756614700717-2514,Este es el mensaje de la notificacion,509,1756614701228
Buyer,192.168.2.95,notif-1756614700717-2514,Este es el mensaje de la notificacion,509,1756614701228
Seller,192.168.1.91,notif-1756614700754-5707,Este es el mensaje de la notificacion,505,1756614701263
Buyer,192.168.2.58,notif-1756614700754-5707,Este es el mensaje de la notificacion,505,1756614701263
Seller,192.168.1.13,notif-1756614700750-1566,Este es el mensaje de la notificacion,512,1756614701263
Buyer,192.168.2.99,notif-1756614700750-1566,Este es el mensaje de la notificacion,512,1756614701263
Seller,192.168.1.9,notif-1756614700784-2522,Este es el mensaje de la notificacion,503,1756614701289
Buyer,192.168.2.37,notif-1756614700784-2522,Este es el mensaje de la notificacion,503,1756614701289
Seller,192.168.1.8,notif-1756614700925-2232,Este es el mensaje de la notificacion,500,1756614701430
Buyer,192.168.2.94,notif-1756614700925-2232,Este es el mensaje de la notificacion,500,1756614701430
Seller,192.168.1.87,notif-1756614701052-8617,Este es el mensaje de la notificacion,511,1756614701565
Buyer,192.168.2.14,notif-1756614701052-8617,Este es el mensaje de la notificacion,511,1756614701565
Seller,192.168.1.98,notif-1756614701170-5467,Este es el mensaje de la notificacion,501,1756614701676
Buyer,192.168.2.67,notif-1756614701170-5467,Este es el mensaje de la notificacion,501,1756614701676
Seller,192.168.1.4,notif-1756614701170-1613,Este es el mensaje de la notificacion,501,1756614701676
Buyer,192.168.2.30,notif-1756614701170-1613,Este es el mensaje de la notificacion,501,1756614701676
Seller,192.168.1.39,notif-1756614701371-6569,Este es el mensaje de la notificacion,504,1756614701879
Buyer,192.168.2.32,notif-1756614701371-6569,Este es el mensaje de la notificacion,504,1756614701879
Seller,192.168.1.62,notif-1756614701371-298,Este es el mensaje de la notificacion,504,1756614701879
Buyer,192.168.2.71,notif-1756614701371-298,Este es el mensaje de la notificacion,504,1756614701879
Seller,192.168.1.74,notif-1756614701401-5733,Este es el mensaje de la notificacion,501,1756614701906
Buyer,192.168.2.39,notif-1756614701401-5733,Este es el mensaje de la notificacion,501,1756614701906
Seller,192.168.1.96,notif-1756614701445-2642,Este es el mensaje de la notificacion,506,1756614701956
Buyer,192.168.2.41,notif-1756614701445-2642,Este es el mensaje de la notificacion,506,1756614701956
Seller,192.168.1.2,notif-1756614701573-9479,Este es el mensaje de la notificacion,507,1756614702084
Buyer,192.168.2.25,notif-1756614701573-9479,Este es el mensaje de la notificacion,507,1756614702084
Seller,192.168.1.59,notif-1756614701644-294,Este es el mensaje de la notificacion,503,1756614702151
Buyer,192.168.2.27,notif-1756614701644-294,Este es el mensaje de la notificacion,503,1756614702151
Seller,192.168.1.100,notif-1756614701710-7426,Este es el mensaje de la notificacion,506,1756614702218
Buyer,192.168.2.66,notif-1756614701710-7426,Este es el mensaje de la notificacion,506,1756614702218
Seller,192.168.1.25,notif-1756614701731-6409,Este es el mensaje de la notificacion,506,1756614702243
Buyer,192.168.2.56,notif-1756614701731-6409,Este es el mensaje de la notificacion,506,1756614702243
Seller,192.168.1.84,notif-1756614701890-9784,Este es el mensaje de la notificacion,508,1756614702401
Buyer,192.168.2.90,notif-1756614701890-9784,Este es el mensaje de la notificacion,508,1756614702401
Seller,192.168.1.27,notif-1756614702007-521,Este es el mensaje de la notificacion,519,1756614702528
Buyer,192.168.2.14,notif-1756614702007-521,Este es el mensaje de la notificacion,519,1756614702528
Seller,192.168.1.89,notif-1756614702056-6225,Este es el mensaje de la notificacion,515,1756614702575
Buyer,192.168.2.59,notif-1756614702056-6225,Este es el mensaje de la notificacion,515,1756614702575
Seller,192.168.1.17,notif-1756614702137-3629,Este es el mensaje de la notificacion,505,1756614702642
Buyer,192.168.2.36,notif-1756614702137-3629,Este es el mensaje de la notificacion,505,1756614702642
Seller,192.168.1.70,notif-1756614702265-2227,Este es el mensaje de la notificacion,508,1756614702777
Buyer,192.168.2.57,notif-1756614702265-2227,Este es el mensaje de la notificacion,508,1756614702777
Seller,192.168.1.100,notif-1756614702306-3202,Este es el mensaje de la notificacion,508,1756614702818
Buyer,192.168.2.25,notif-1756614702306-3202,Este es el mensaje de la notificacion,508,1756614702818
Seller,192.168.1.41,notif-1756614702301-3020,Este es el mensaje de la notificacion,512,1756614702818
Buyer,192.168.2.91,notif-1756614702301-3020,Este es el mensaje de la notificacion,512,1756614702818
Seller,192.168.1.88,notif-1756614702456-1217,Este es el mensaje de la notificacion,516,1756614702977
Buyer,192.168.2.68,notif-1756614702456-1217,Este es el mensaje de la notificacion,516,1756614702977
Seller,192.168.1.70,notif-1756614702456-4905,Este es el mensaje de la notificacion,516,1756614702977
Buyer,192.168.2.82,notif-1756614702456-4905,Este es el mensaje de la notificacion,516,1756614702977
Seller,192.168.1.1,notif-1756614702456-4180,Este es el mensaje de la notificacion,516,1756614702977
Buyer,192.168.2.88,notif-1756614702456-4180,Este es el mensaje de la notificacion,516,1756614702977
Seller,192.168.1.55,notif-1756614702496-3691,Este es el mensaje de la notificacion,513,1756614703011
Buyer,192.168.2.96,notif-1756614702496-3691,Este es el mensaje de la notificacion,513,1756614703011
Seller,192.168.1.63,notif-1756614702499-8675,Este es el mensaje de la notificacion,506,1756614703035
Buyer,192.168.2.61,notif-1756614702499-8675,Este es el mensaje de la notificacion,506,1756614703035
Seller,192.168.1.57,notif-1756614702499-4926,Este es el mensaje de la notificacion,508,1756614703084
Buyer,192.168.2.47,notif-1756614702499-4926,Este es el mensaje de la notificacion,508,1756614703084
Seller,192.168.1.12,notif-1756614702506-3132,Este es el mensaje de la notificacion,518,1756614703162
Buyer,192.168.2.62,notif-1756614702506-3132,Este es el mensaje de la notificacion,518,1756614703162
Seller,192.168.1.91,notif-1756614702592-7125,Este es el mensaje de la notificacion,505,1756614703283
Buyer,192.168.2.50,notif-1756614702592-7125,Este es el mensaje de la notificacion,505,1756614703283
Seller,192.168.1.34,notif-1756614702604-8083,Este es el mensaje de la notificacion,516,1756614703339
Buyer,192.168.2.71,notif-1756614702604-8083,Este es el mensaje de la notificacion,516,1756614703339
Seller,192.168.1.65,notif-1756614702604-2284,Este es el mensaje de la notificacion,517,1756614703339
Buyer,192.168.2.24,notif-1756614702604-2284,Este es el mensaje de la notificacion,517,1756614703339
Seller,192.168.1.94,notif-1756614702661-382,Este es el mensaje de la notificacion,509,1756614703488
Buyer,192.168.2.11,notif-1756614702661-382,Este es el mensaje de la notificacion,509,1756614703488
Seller,192.168.1.2,notif-1756614702793-5153,Este es el mensaje de la notificacion,506,1756614703488
Buyer,192.168.2.48,notif-1756614702793-5153,Este es el mensaje de la notificacion,506,1756614703488
Seller,192.168.1.41,notif-1756614702735-9961,Este es el mensaje de la notificacion,507,1756614703488
Buyer,192.168.2.8,notif-1756614702735-9961,Este es el mensaje de la notificacion,507,1756614703488
Seller,192.168.1.68,notif-1756614703011-922,Este es el mensaje de la notificacion,502,1756614703518
Buyer,192.168.2.43,notif-1756614703011-922,Este es el mensaje de la notificacion,502,1756614703518
Seller,192.168.1.13,notif-1756614703119-8007,Este es el mensaje de la notificacion,507,1756614703632
Buyer,192.168.2.86,notif-1756614703119-8007,Este es el mensaje de la notificacion,507,1756614703632
Seller,192.168.1.95,notif-1756614703199-3290,Este es el mensaje de la notificacion,508,1756614703712
Buyer,192.168.2.46,notif-1756614703199-3290,Este es el mensaje de la notificacion,508,1756614703712
Seller,192.168.1.64,notif-1756614703236-9406,Este es el mensaje de la notificacion,504,1756614703743
Buyer,192.168.2.65,notif-1756614703236-9406,Este es el mensaje de la notificacion,504,1756614703743
Seller,192.168.1.27,notif-1756614703436-6184,Este es el mensaje de la notificacion,509,1756614703945
Buyer,192.168.2.91,notif-1756614703436-6184,Este es el mensaje de la notificacion,509,1756614703945
Seller,192.168.1.14,notif-1756614703498-7139,Este es el mensaje de la notificacion,505,1756614704003
Buyer,192.168.2.78,notif-1756614703498-7139,Este es el mensaje de la notificacion,505,1756614704003
Seller,192.168.1.13,notif-1756614703546-6696,Este es el mensaje de la notificacion,508,1756614704056
Buyer,192.168.2.45,notif-1756614703546-6696,Este es el mensaje de la notificacion,508,1756614704056
Seller,192.168.1.16,notif-1756614703645-7049,Este es el mensaje de la notificacion,503,1756614704151
Buyer,192.168.2.69,notif-1756614703645-7049,Este es el mensaje de la notificacion,503,1756614704151
Seller,192.168.1.11,notif-1756614703688-4672,Este es el mensaje de la notificacion,506,1756614704199
Buyer,192.168.2.55,notif-1756614703688-4672,Este es el mensaje de la notificacion,506,1756614704199
Seller,192.168.1.22,notif-1756614703688-684,Este es el mensaje de la notificacion,507,1756614704199
Buyer,192.168.2.14,notif-1756614703688-684,Este es el mensaje de la notificacion,507,1756614704199
Seller,192.168.1.36,notif-1756614703710-844,Este es el mensaje de la notificacion,509,1756614704225
Buyer,192.168.2.15,notif-1756614703710-844,Este es el mensaje de la notificacion,509,1756614704225
Seller,192.168.1.99,notif-1756614703762-5398,Este es el mensaje de la notificacion,508,1756614704270
Buyer,192.168.2.67,notif-1756614703762-5398,Este es el mensaje de la notificacion,508,1756614704270
Seller,192.168.1.7,notif-1756614703829-6199,Este es el mensaje de la notificacion,509,1756614704342
Buyer,192.168.2.26,notif-1756614703829-6199,Este es el mensaje de la notificacion,509,1756614704342
Seller,192.168.1.81,notif-1756614703829-3185,Este es el mensaje de la notificacion,509,1756614704342
Buyer,192.168.2.55,notif-1756614703829-3185,Este es el mensaje de la notificacion,509,1756614704342
Seller,192.168.1.38,notif-1756614703893-3469,Este es el mensaje de la notificacion,512,1756614704459
Buyer,192.168.2.49,notif-1756614703893-3469,Este es el mensaje de la notificacion,512,1756614704459
Seller,192.168.1.83,notif-1756614703895-3673,Este es el mensaje de la notificacion,502,1756614704506
Buyer,192.168.2.62,notif-1756614703895-3673,Este es el mensaje de la notificacion,502,1756614704506
